,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__B,lot_shape_symm_B,lot_shape_L_B,lot_shape_R_B,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,Block,Feedback,GameID,Rate,LotShapeB,LotShapeA,BEAST_pred,Cogprior_pred,Rational_pred,DiffCogpriorHuman,DiffHumanBEAST,DiffCogpriorBEAST,DiffCogpriorRational,choices_cog_prior_pred,nn_diff
329,45.0,0.6,2.0,1.0,0.0,0.0,0.0,1.0,54.0,0.1,20.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,-4.400000000000002,-10.58515378267621,18.0,13.0,19.499999999999993,0.1,1.0,-0.024599999999999955,-0.08580000000000004,1.0,0.0,0.0,0.0,-4.400000000000002,-4.400000000000002,0.0,5,1,66,0.4275,2,0,0.3764800000000104,0.35654008,0.0,-0.07095991611480712,0.051019999999989574,-0.019939916114817546,0.35654008388519287,0.5435461,0.187006
330,85.0,0.25,4.0,1.0,0.0,0.0,0.0,1.0,54.0,0.25,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.5,-16.454482671904334,7.0,-31.0,-12.0,0.36363636363636365,1.0,0.4832,0.518,-0.005800000000000027,0.0,0.0,0.0,-2.5,-2.5,0.0,1,0,67,0.445,0,0,0.4278800000000126,0.39122748,0.0,-0.05377251625061036,0.017119999999987423,-0.036652516250622935,0.39122748374938965,0.556241,0.16501349
331,85.0,0.25,4.0,1.0,0.0,0.0,0.0,1.0,54.0,0.25,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.5,-16.454482671904334,7.0,-31.0,-12.0,0.36363636363636365,1.0,0.4832,0.518,-0.005800000000000027,0.0,0.0,0.0,-2.5,-2.5,0.0,2,1,67,0.47,0,0,0.4857200000000082,0.42104992,0.0,-0.04895007729530332,-0.015720000000008227,-0.06467007729531155,0.42104992270469666,0.57955664,0.15850672
332,85.0,0.25,4.0,1.0,0.0,0.0,0.0,1.0,54.0,0.25,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.5,-16.454482671904334,7.0,-31.0,-12.0,0.36363636363636365,1.0,0.4832,0.518,-0.005800000000000027,0.0,0.0,0.0,-2.5,-2.5,0.0,3,1,67,0.46,0,0,0.4848800000000088,0.42365444,0.0,-0.03634556293487551,-0.024880000000008784,-0.06122556293488429,0.4236544370651245,0.5828056,0.15915114
333,85.0,0.25,4.0,1.0,0.0,0.0,0.0,1.0,54.0,0.25,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.5,-16.454482671904334,7.0,-31.0,-12.0,0.36363636363636365,1.0,0.4832,0.518,-0.005800000000000027,0.0,0.0,0.0,-2.5,-2.5,0.0,4,1,67,0.4775,0,0,0.4855600000000096,0.41250443,0.0,-0.06499556541442869,-0.008060000000009615,-0.0730555654144383,0.4125044345855713,0.5833356,0.17083114
334,85.0,0.25,4.0,1.0,0.0,0.0,0.0,1.0,54.0,0.25,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.5,-16.454482671904334,7.0,-31.0,-12.0,0.36363636363636365,1.0,0.4832,0.518,-0.005800000000000027,0.0,0.0,0.0,-2.5,-2.5,0.0,5,1,67,0.43,0,0,0.4912800000000094,0.41218144,0.0,-0.017818562984466546,-0.06128000000000938,-0.07909856298447593,0.41218143701553345,0.5859926,0.17381114
335,12.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,102.0,0.2,-14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.799999999999999,46.4,-26.0,90.0,32.0,0.0,1.0,-0.5955999999999999,-0.5912,-0.011200000000000043,-0.7949,-0.7999,0.0,-2.799999999999999,-2.799999999999999,-185.60000000000002,1,0,68,0.3875,0,0,0.2668000000000075,0.28527772,0.0,-0.10222227573394777,0.12069999999999254,0.01847772426604477,0.28527772426605225,0.3178801,0.03260237
336,12.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,102.0,0.2,-14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.799999999999999,46.4,-26.0,90.0,32.0,0.0,1.0,-0.5955999999999999,-0.5912,-0.011200000000000043,-0.7949,-0.7999,0.0,-2.799999999999999,-2.799999999999999,-185.60000000000002,2,1,68,0.27,0,0,0.2703200000000058,0.29171294,0.0,0.021712939739227277,-0.0003200000000057601,0.021392939739221517,0.2917129397392273,0.32316417,0.031451225
337,12.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,102.0,0.2,-14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.799999999999999,46.4,-26.0,90.0,32.0,0.0,1.0,-0.5955999999999999,-0.5912,-0.011200000000000043,-0.7949,-0.7999,0.0,-2.799999999999999,-2.799999999999999,-185.60000000000002,3,1,68,0.2925,0,0,0.2984800000000066,0.2990663,0.0,0.006566305160522479,-0.005980000000006591,0.0005863051605158875,0.29906630516052246,0.32438374,0.02531743
338,12.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,102.0,0.2,-14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.799999999999999,46.4,-26.0,90.0,32.0,0.0,1.0,-0.5955999999999999,-0.5912,-0.011200000000000043,-0.7949,-0.7999,0.0,-2.799999999999999,-2.799999999999999,-185.60000000000002,4,1,68,0.32,0,0,0.304680000000007,0.3048609,0.0,-0.015139110088348395,0.015319999999993006,0.00018088991164461055,0.3048608899116516,0.32759118,0.02273029
339,12.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,102.0,0.2,-14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.799999999999999,46.4,-26.0,90.0,32.0,0.0,1.0,-0.5955999999999999,-0.5912,-0.011200000000000043,-0.7949,-0.7999,0.0,-2.799999999999999,-2.799999999999999,-185.60000000000002,5,1,68,0.305,0,0,0.3106000000000066,0.30591512,0.0,0.000915117263793952,-0.0056000000000066,-0.004684882736212648,0.30591511726379395,0.33163792,0.025722802
340,49.0,0.5,11.0,1.0,0.0,0.0,0.0,1.0,31.0,0.95,21.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.5,-16.714174109867507,10.0,-17.0,-1.5,0.5238095238095238,1.0,-0.0021999999999999797,0.00019999999999997797,-0.005800000000000027,0.0,0.0,0.0,-3.5,-1.5,0.0,1,0,69,0.3875,1,0,0.2713200000000078,0.3649042,1.0,-0.022595804929733287,0.11617999999999223,0.09358419507025895,-0.6350958049297333,0.5217696,0.15686539
341,49.0,0.5,11.0,1.0,0.0,0.0,0.0,1.0,31.0,0.95,21.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.5,-16.714174109867507,10.0,-17.0,-1.5,0.5238095238095238,1.0,-0.0021999999999999797,0.00019999999999997797,-0.005800000000000027,0.0,0.0,0.0,-3.5,-1.5,0.0,2,1,69,0.285,1,0,0.3610400000000067,0.37717384,1.0,0.0921738409996033,-0.07604000000000671,0.016133840999596583,-0.6228261590003967,0.5639302,0.18675637
342,49.0,0.5,11.0,1.0,0.0,0.0,0.0,1.0,31.0,0.95,21.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.5,-16.714174109867507,10.0,-17.0,-1.5,0.5238095238095238,1.0,-0.0021999999999999797,0.00019999999999997797,-0.005800000000000027,0.0,0.0,0.0,-3.5,-1.5,0.0,3,1,69,0.37,1,0,0.4092400000000085,0.39330986,1.0,0.023309861421585087,-0.03924000000000849,-0.015930138578423403,-0.6066901385784149,0.5606531,0.16734323
343,49.0,0.5,11.0,1.0,0.0,0.0,0.0,1.0,31.0,0.95,21.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.5,-16.714174109867507,10.0,-17.0,-1.5,0.5238095238095238,1.0,-0.0021999999999999797,0.00019999999999997797,-0.005800000000000027,0.0,0.0,0.0,-3.5,-1.5,0.0,4,1,69,0.4025,1,0,0.4201200000000109,0.40507573,1.0,0.002575728893280005,-0.01762000000001085,-0.015044271106730844,-0.59492427110672,0.559001,0.1539253
344,49.0,0.5,11.0,1.0,0.0,0.0,0.0,1.0,31.0,0.95,21.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.5,-16.714174109867507,10.0,-17.0,-1.5,0.5238095238095238,1.0,-0.0021999999999999797,0.00019999999999997797,-0.005800000000000027,0.0,0.0,0.0,-3.5,-1.5,0.0,5,1,69,0.445,1,0,0.4374000000000111,0.41403794,1.0,-0.030962057113647468,0.007599999999988893,-0.023362057113658574,-0.5859620571136475,0.5529648,0.13892686
345,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,35.0,0.75,-19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,23.382685902179844,-37.0,17.0,-10.0,0.0,1.0,0.5032000000000001,0.5074000000000001,0.0007999999999999674,-0.248,-0.2508,0.0,3.5,3.5,-27.0,1,0,70,0.38,0,0,0.4396800000000124,0.42560232,1.0,0.04560231685638427,-0.05968000000001239,-0.014077683143628117,-0.5743976831436157,0.4191832,-0.006419122
346,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,35.0,0.75,-19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,23.382685902179844,-37.0,17.0,-10.0,0.0,1.0,0.5032000000000001,0.5074000000000001,0.0007999999999999674,-0.248,-0.2508,0.0,3.5,3.5,-27.0,2,1,70,0.5475,0,0,0.5376400000000078,0.54311454,1.0,-0.004385457038879381,0.009859999999992208,0.005474542961112827,-0.4568854570388794,0.4514104,-0.09170413
347,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,35.0,0.75,-19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,23.382685902179844,-37.0,17.0,-10.0,0.0,1.0,0.5032000000000001,0.5074000000000001,0.0007999999999999674,-0.248,-0.2508,0.0,3.5,3.5,-27.0,3,1,70,0.5775,0,0,0.5780400000000105,0.57704574,1.0,-0.00045426130294801137,-0.0005400000000105321,-0.0009942613029585434,-0.422954261302948,0.46251202,-0.11453372
348,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,35.0,0.75,-19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,23.382685902179844,-37.0,17.0,-10.0,0.0,1.0,0.5032000000000001,0.5074000000000001,0.0007999999999999674,-0.248,-0.2508,0.0,3.5,3.5,-27.0,4,1,70,0.5975,0,0,0.5842000000000097,0.59069145,1.0,-0.006808552742004426,0.01329999999999032,0.006491447257985894,-0.4093085527420044,0.4731259,-0.11756554
349,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,35.0,0.75,-19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,23.382685902179844,-37.0,17.0,-10.0,0.0,1.0,0.5032000000000001,0.5074000000000001,0.0007999999999999674,-0.248,-0.2508,0.0,3.5,3.5,-27.0,5,1,70,0.5825,0,0,0.5925600000000121,0.59108335,1.0,0.008583347797393781,-0.01006000000001206,-0.0014766522026182782,-0.4089166522026062,0.48453128,-0.106552064
350,13.0,0.6,-20.0,1.0,0.0,0.0,0.0,1.0,76.0,0.2,-26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.3999999999999995,24.633367697631023,-6.0,63.0,28.5,0.7692307692307693,1.0,-0.611,-0.6104,0.0040000000000000036,-0.3978,-0.3908,0.0,-5.3999999999999995,-5.3999999999999995,-81.60000000000001,1,0,71,0.3775,0,0,0.3795200000000115,0.32517993,0.0,-0.05232006549835205,-0.0020200000000115126,-0.054340065498363566,0.32517993450164795,0.38378695,0.058607012
351,13.0,0.6,-20.0,1.0,0.0,0.0,0.0,1.0,76.0,0.2,-26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.3999999999999995,24.633367697631023,-6.0,63.0,28.5,0.7692307692307693,1.0,-0.611,-0.6104,0.0040000000000000036,-0.3978,-0.3908,0.0,-5.3999999999999995,-5.3999999999999995,-81.60000000000001,2,1,71,0.2525,0,0,0.3398000000000055,0.30653736,0.0,0.054037359952926634,-0.08730000000000548,-0.03326264004707885,0.30653735995292664,0.39633146,0.0897941
352,13.0,0.6,-20.0,1.0,0.0,0.0,0.0,1.0,76.0,0.2,-26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.3999999999999995,24.633367697631023,-6.0,63.0,28.5,0.7692307692307693,1.0,-0.611,-0.6104,0.0040000000000000036,-0.3978,-0.3908,0.0,-5.3999999999999995,-5.3999999999999995,-81.60000000000001,3,1,71,0.2875,0,0,0.3352400000000065,0.29956084,0.0,0.0120608448982239,-0.0477400000000065,-0.0356791551017826,0.2995608448982239,0.396911,0.09735015
353,13.0,0.6,-20.0,1.0,0.0,0.0,0.0,1.0,76.0,0.2,-26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.3999999999999995,24.633367697631023,-6.0,63.0,28.5,0.7692307692307693,1.0,-0.611,-0.6104,0.0040000000000000036,-0.3978,-0.3908,0.0,-5.3999999999999995,-5.3999999999999995,-81.60000000000001,4,1,71,0.23,0,0,0.332880000000007,0.29488623,0.0,0.0648862314224243,-0.102880000000007,-0.03799376857758269,0.2948862314224243,0.39926243,0.1043762
354,13.0,0.6,-20.0,1.0,0.0,0.0,0.0,1.0,76.0,0.2,-26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.3999999999999995,24.633367697631023,-6.0,63.0,28.5,0.7692307692307693,1.0,-0.611,-0.6104,0.0040000000000000036,-0.3978,-0.3908,0.0,-5.3999999999999995,-5.3999999999999995,-81.60000000000001,5,1,71,0.28,0,0,0.3283200000000078,0.2906447,0.0,0.010644705295562717,-0.048320000000007746,-0.03767529470444503,0.29064470529556274,0.40280345,0.112158746
355,-9.0,1.0,-9.0,1.0,0.0,0.0,0.0,1.0,13.0,0.25,-8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.25,9.093266739736606,1.0,22.0,11.5,0.8888888888888888,1.0,1.0,1.0,1.0,0.2432,0.2548,1.0,6.25,6.25,11.0,1,0,72,0.8225,0,0,0.9999999999999224,0.9995883,1.0,0.17708831071853637,-0.1774999999999224,-0.00041168928138601846,-0.00041168928146362305,0.86864364,-0.13094467
356,-9.0,1.0,-9.0,1.0,0.0,0.0,0.0,1.0,13.0,0.25,-8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.25,9.093266739736606,1.0,22.0,11.5,0.8888888888888888,1.0,1.0,1.0,1.0,0.2432,0.2548,1.0,6.25,6.25,11.0,2,1,72,0.9575,0,0,0.9999999999999224,0.9996357,1.0,0.042135696411132795,-0.04249999999992238,-0.0003643035887895829,-0.0003643035888671875,0.8733448,-0.12629092
357,-9.0,1.0,-9.0,1.0,0.0,0.0,0.0,1.0,13.0,0.25,-8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.25,9.093266739736606,1.0,22.0,11.5,0.8888888888888888,1.0,1.0,1.0,1.0,0.2432,0.2548,1.0,6.25,6.25,11.0,3,1,72,0.995,0,0,0.9999999999999224,0.9996773,1.0,0.00467730045318604,-0.0049999999999224,-0.00032269954673636025,-0.00032269954681396484,0.8733278,-0.12634951
358,-9.0,1.0,-9.0,1.0,0.0,0.0,0.0,1.0,13.0,0.25,-8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.25,9.093266739736606,1.0,22.0,11.5,0.8888888888888888,1.0,1.0,1.0,1.0,0.2432,0.2548,1.0,6.25,6.25,11.0,4,1,72,1.0,0,0,0.9999999999999224,0.99968576,1.0,-0.0003142356872558594,7.760458942129844e-14,-0.0003142356871782548,-0.0003142356872558594,0.8746586,-0.12502718
359,-9.0,1.0,-9.0,1.0,0.0,0.0,0.0,1.0,13.0,0.25,-8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.25,9.093266739736606,1.0,22.0,11.5,0.8888888888888888,1.0,1.0,1.0,1.0,0.2432,0.2548,1.0,6.25,6.25,11.0,5,1,72,1.0,0,0,0.9999999999999224,0.9997016,1.0,-0.00029838085174560547,7.760458942129844e-14,-0.0002983808516680009,-0.00029838085174560547,0.8748453,-0.12485629
360,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,51.0,0.05,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.5500000000000007,11.118565554962567,-2.0,52.0,42.625,0.0,1.0,-0.9017999999999999,-0.9017999999999999,0.7525999999999999,-0.9478,-0.949,0.0,0.5500000000000007,0.5500000000000007,-51.3,1,0,73,0.37,1,0,0.4254400000000145,0.42725384,1.0,0.057253842353820805,-0.05544000000001448,0.0018138423538063275,-0.5727461576461792,0.49547344,0.0682196
361,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,51.0,0.05,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.5500000000000007,11.118565554962567,-2.0,52.0,42.625,0.0,1.0,-0.9017999999999999,-0.9017999999999999,0.7525999999999999,-0.9478,-0.949,0.0,0.5500000000000007,0.5500000000000007,-51.3,2,1,73,0.3825,1,0,0.4132400000000118,0.3669954,1.0,-0.01550460577011109,-0.030740000000011813,-0.046244605770122904,-0.6330046057701111,0.47510132,0.10810593
362,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,51.0,0.05,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.5500000000000007,11.118565554962567,-2.0,52.0,42.625,0.0,1.0,-0.9017999999999999,-0.9017999999999999,0.7525999999999999,-0.9478,-0.949,0.0,0.5500000000000007,0.5500000000000007,-51.3,3,1,73,0.39,1,0,0.4025600000000108,0.35915607,1.0,-0.030843927860260023,-0.012560000000010785,-0.04340392786027081,-0.64084392786026,0.47544014,0.11628407
363,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,51.0,0.05,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.5500000000000007,11.118565554962567,-2.0,52.0,42.625,0.0,1.0,-0.9017999999999999,-0.9017999999999999,0.7525999999999999,-0.9478,-0.949,0.0,0.5500000000000007,0.5500000000000007,-51.3,4,1,73,0.39,1,0,0.3951200000000115,0.34739584,1.0,-0.042604162693023695,-0.005120000000011504,-0.0477241626930352,-0.6526041626930237,0.48627988,0.13888404
364,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,51.0,0.05,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.5500000000000007,11.118565554962567,-2.0,52.0,42.625,0.0,1.0,-0.9017999999999999,-0.9017999999999999,0.7525999999999999,-0.9478,-0.949,0.0,0.5500000000000007,0.5500000000000007,-51.3,5,1,73,0.4125,1,0,0.4002400000000114,0.34302807,1.0,-0.06947193145751951,0.012259999999988558,-0.05721193145753095,-0.6569719314575195,0.4909845,0.14795643
365,44.0,0.05,16.0,1.0,0.0,0.0,0.0,1.0,14.0,0.9,10.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,-3.799999999999997,-4.727685812470191,-6.0,-29.0,-17.0,0.625,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-3.933333333333332,-3.8666666666666636,0.0,1,0,74,0.1325,1,0,0.0,0.008344084,0.0,-0.12415591597557069,0.1325,0.008344084024429321,0.008344084024429321,0.19693378,0.18858969
366,44.0,0.05,16.0,1.0,0.0,0.0,0.0,1.0,14.0,0.9,10.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,-3.799999999999997,-4.727685812470191,-6.0,-29.0,-17.0,0.625,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-3.933333333333332,-3.8666666666666636,0.0,2,1,74,0.05,1,0,0.0,0.009516209,0.0,-0.040483790636062625,0.05,0.009516209363937378,0.009516209363937378,0.2260518,0.2165356
367,44.0,0.05,16.0,1.0,0.0,0.0,0.0,1.0,14.0,0.9,10.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,-3.799999999999997,-4.727685812470191,-6.0,-29.0,-17.0,0.625,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-3.933333333333332,-3.8666666666666636,0.0,3,1,74,0.015,1,0,0.0,0.00712049,0.0,-0.007879509925842285,0.015,0.007120490074157715,0.007120490074157715,0.21813315,0.21101266
368,44.0,0.05,16.0,1.0,0.0,0.0,0.0,1.0,14.0,0.9,10.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,-3.799999999999997,-4.727685812470191,-6.0,-29.0,-17.0,0.625,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-3.933333333333332,-3.8666666666666636,0.0,4,1,74,0.0025,1,0,0.0,0.006959617,0.0,0.004459617137908935,0.0025,0.0069596171379089355,0.0069596171379089355,0.20609212,0.1991325
369,44.0,0.05,16.0,1.0,0.0,0.0,0.0,1.0,14.0,0.9,10.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,-3.799999999999997,-4.727685812470191,-6.0,-29.0,-17.0,0.625,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-3.933333333333332,-3.8666666666666636,0.0,5,1,74,0.0025,1,0,0.0,0.0065546036,0.0,0.004054603576660156,0.0025,0.006554603576660156,0.006554603576660156,0.20138311,0.19482851
370,13.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,50.0,0.6,-45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,46.54030511288038,-58.0,37.0,-10.5,0.0,1.0,0.20520000000000005,0.20320000000000005,-0.0016000000000000458,-0.3888,-0.412,0.0,-1.0,-1.0,-76.0,1,0,75,0.3525,0,0,0.3068800000000077,0.3160799,0.0,-0.036420085430145244,0.04561999999999228,0.009199914569847034,0.31607991456985474,0.3758464,0.05976647
371,13.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,50.0,0.6,-45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,46.54030511288038,-58.0,37.0,-10.5,0.0,1.0,0.20520000000000005,0.20320000000000005,-0.0016000000000000458,-0.3888,-0.412,0.0,-1.0,-1.0,-76.0,2,1,75,0.4375,0,0,0.4013200000000078,0.41769874,0.0,-0.01980125904083252,0.03617999999999222,0.0163787409591597,0.4176987409591675,0.3981542,-0.019544542
372,13.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,50.0,0.6,-45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,46.54030511288038,-58.0,37.0,-10.5,0.0,1.0,0.20520000000000005,0.20320000000000005,-0.0016000000000000458,-0.3888,-0.412,0.0,-1.0,-1.0,-76.0,3,1,75,0.415,0,0,0.4254400000000078,0.42219222,0.0,0.007192215919494649,-0.010440000000007832,-0.003247784080513183,0.42219221591949463,0.40336245,-0.018829763
373,13.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,50.0,0.6,-45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,46.54030511288038,-58.0,37.0,-10.5,0.0,1.0,0.20520000000000005,0.20320000000000005,-0.0016000000000000458,-0.3888,-0.412,0.0,-1.0,-1.0,-76.0,4,1,75,0.4375,0,0,0.4325600000000095,0.4385148,0.0,0.001014798879623413,0.0049399999999905075,0.005954798879613921,0.4385147988796234,0.40719026,-0.031324536
374,13.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,50.0,0.6,-45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,46.54030511288038,-58.0,37.0,-10.5,0.0,1.0,0.20520000000000005,0.20320000000000005,-0.0016000000000000458,-0.3888,-0.412,0.0,-1.0,-1.0,-76.0,5,1,75,0.495,0,0,0.4421200000000105,0.44350466,0.0,-0.05149533867835998,0.05287999999998949,0.00138466132162951,0.44350466132164,0.41489512,-0.028609544
375,35.0,0.01,16.0,1.0,0.0,0.0,0.0,1.0,20.0,0.5,13.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.3099999999999987,1.6802380837688473,-3.0,-13.0,-6.666666666666668,0.8125,1.0,-0.16979999999999995,-0.012999999999999956,-0.34519999999999995,0.0,0.0,0.0,-0.18222222222222229,0.06388888888888644,0.0,1,0,76,0.6775,1,0,0.2721200000000068,0.6109727,1.0,-0.06652729749679565,0.4053799999999932,0.33885270250319754,-0.38902729749679565,0.47993493,-0.13103777
376,35.0,0.01,16.0,1.0,0.0,0.0,0.0,1.0,20.0,0.5,13.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.3099999999999987,1.6802380837688473,-3.0,-13.0,-6.666666666666668,0.8125,1.0,-0.16979999999999995,-0.012999999999999956,-0.34519999999999995,0.0,0.0,0.0,-0.18222222222222229,0.06388888888888644,0.0,2,1,76,0.7075,1,0,0.3589600000000081,0.6269889,1.0,-0.08051111221313478,0.3485399999999919,0.26802888778685713,-0.37301111221313477,0.5137808,-0.113208115
377,35.0,0.01,16.0,1.0,0.0,0.0,0.0,1.0,20.0,0.5,13.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.3099999999999987,1.6802380837688473,-3.0,-13.0,-6.666666666666668,0.8125,1.0,-0.16979999999999995,-0.012999999999999956,-0.34519999999999995,0.0,0.0,0.0,-0.18222222222222229,0.06388888888888644,0.0,3,1,76,0.705,1,0,0.4108000000000108,0.6536691,1.0,-0.051330881118774374,0.29419999999998914,0.24286911888121476,-0.3463308811187744,0.5062106,-0.1474585
378,35.0,0.01,16.0,1.0,0.0,0.0,0.0,1.0,20.0,0.5,13.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.3099999999999987,1.6802380837688473,-3.0,-13.0,-6.666666666666668,0.8125,1.0,-0.16979999999999995,-0.012999999999999956,-0.34519999999999995,0.0,0.0,0.0,-0.18222222222222229,0.06388888888888644,0.0,4,1,76,0.6825,1,0,0.4258400000000122,0.65623635,1.0,-0.02626364946365356,0.2566599999999878,0.23039635053633423,-0.34376364946365356,0.5032091,-0.15302724
379,35.0,0.01,16.0,1.0,0.0,0.0,0.0,1.0,20.0,0.5,13.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.3099999999999987,1.6802380837688473,-3.0,-13.0,-6.666666666666668,0.8125,1.0,-0.16979999999999995,-0.012999999999999956,-0.34519999999999995,0.0,0.0,0.0,-0.18222222222222229,0.06388888888888644,0.0,5,1,76,0.6425,1,0,0.438800000000013,0.6450853,1.0,0.002585275173187296,0.20369999999998695,0.20628527517317424,-0.35491472482681274,0.49429685,-0.15078843
380,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,38.0,0.4,-9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.8,23.025203582161875,-10.0,37.0,13.5,0.0,1.0,-0.1976,-0.19520000000000004,-0.020199999999999996,-0.6006,-0.6054,0.0,8.8,8.8,-56.4,1,0,77,0.645,0,0,0.5723200000000144,0.543666,1.0,-0.1013339948654175,0.07267999999998564,-0.028653994865431853,-0.4563339948654175,0.4074885,-0.13617751
381,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,38.0,0.4,-9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.8,23.025203582161875,-10.0,37.0,13.5,0.0,1.0,-0.1976,-0.19520000000000004,-0.020199999999999996,-0.6006,-0.6054,0.0,8.8,8.8,-56.4,2,1,77,0.6625,0,0,0.5923600000000111,0.58545125,1.0,-0.07704875469207761,0.07013999999998888,-0.006908754692088737,-0.41454875469207764,0.44722134,-0.1382299
